OBJECTID,Tract,ZIP,Population,CIscore,CIscoreP,Ozone,Ozone_Pctl,PM2_5,PM2_5_Pctl,Diesel_PM,Diesel_PM_Pctl,Pesticides,Pesticides_Pctl,Tox_Releases,Tox_Releases_Pctl,Traffic,Traffic_Pctl,Drinking_Water,DrinkingWaterPctl,Lead,Lead_Pctl,Cleanups,Cleanups_Pctl,GroundwaterThreats,GW_Threats_Pctl,Haz_Waste,Haz_Waste_Pctl,Imp_Water_Bodies,ImpWaterBodPctl,Solid_Waste,Solid_Waste_Pctl,Pollution,PollutionScore,Pollution_Pctl,Asthma,Asthma_Pctl,Low_Birth_Weight,LowBirthW_Pctl,Cardiovascular,Cardiovasc_Pctl,Education,Education_Pctl,Ling_Isol,Ling_Isol_Pctl,Poverty,Poverty_Pctl,Unemployment,Unemploy_Pctl,HousBurd,HousBurd_Pctl,PopChar,PopCharScore,PopCharP,Child_10,Pop_10_64,Elderly_65,Hispanic,White,African_American,Native_American,Asian_American,Pacific_Islander,Other_Multiple,County,ApproxLoc,DAC_category,Shape__Area,Shape__Length
955,6013302005,94561,7290,33.66511061,65.22945033,0.0438112,35.15868077,8.637345145,27.70379589,0.196311567,61.33167393,9.797388226,60.10344828,150.7186686,29.30732683,447.2224779,17.25,313.906105,29.02460347,32.81719419,27.66225583,10.5,62.44867488,13,54.52432343,0.45,65.91661152,16,96.26207476,0,0,42.57192772,5.198023919,50.31736154,77.78,83.89830508,4.75,45.34257121,19.57,85.9670987,16.9,59.56719818,3.7,29.530383,39.8,68.94472362,4.5,37.71473191,21.8,69.9112801,62.43482751,6.476520912,69.40242057,14.8011,73.2236,11.9753,33.2785,40.7682,14.7188,0.4801,3.6488,2.0439,5.0617,Contra Costa,Oakley,CalEnviroScreen 3.0 Disadvantaged Communities Only,5742261.34375,13138.8206301424
956,6013311000,94565,5329,47.99490883,85.45133636,0.0438112,35.15868077,8.799900706,32.84380834,0.351057111,81.14499067,0,0,793.7190144,60.29007252,1203.55087,68.8375,281.2133123,19.00836768,80.62059089,89.81726528,17.7,78.81672266,6,35.01577287,0.485,68.06088683,12,90.1301974,0,0,50.39329575,6.153011402,71.40012446,135.71,97.88135593,5.66,68.14216064,20.32,88.4222333,21.1,66.62870159,5,37.66409528,41.7,71.70854271,7.7,73.41228527,24.4,78.46641318,75.19562878,7.800230764,86.86333838,15.8942,73.8975,10.2083,52.355,13.1732,15.8942,0.6943,13.192,0,4.6913,Contra Costa,Pittsburg,CalEnviroScreen 4.0 Top 25%,2602615.58203125,7553.34610284806
957,6013308001,94509,7653,40.25606324,75.39082199,0.0438112,35.15868077,8.691949236,29.55818295,0.15116117,51.49968886,0.000868922,4.517241379,294.3116658,41.47286822,1306.769001,72.4625,241.0600574,10.6406894,48.55969924,49.52741021,0,0,27,76.95500581,0.625,75.83057578,13,91.87316254,0,0,40.88035476,4.991483196,45.38892346,157.3,99.23978066,7.59,94.50859636,21.61,92.82153539,14.7,54.61908378,1.5,11.27351468,35.7,62.66331658,12.9,94.09161895,24,77.21166033,77.7475715,8.064950169,89.93948563,10.3358,75.931,13.7332,33.5424,40.0758,16.7647,0.5227,3.7632,0.1699,5.1614,Contra Costa,Antioch,CalEnviroScreen 4.0 Top 25%,5933375.6484375,11702.6731516831
958,6013307202,94509,4299,42.00929493,78.06354009,0.04435661,37.57311761,8.708944404,30.11823273,0.327252474,79.12881145,0,0,530.4589946,52.66316579,1012.700646,58.7,241.0600574,10.6406894,54.71049694,58.23566478,0,0,4.5,27.76025237,0.225,39.77498345,16,96.26207476,0,0,38.17479418,4.661134787,37.92159303,162.03,99.35194417,6.39,82.03746472,22.19,93.65653041,22.9,69.77980258,8.2,54.22925971,62.6,93.3919598,21.3,99.44039563,32.3,93.58681876,86.88381353,9.01267542,97.80635401,20.656,75.3198,4.0242,35.1244,13.3752,38.6136,0.2094,2.2098,1.2794,9.1882,Contra Costa,Antioch,CalEnviroScreen 4.0 Top 25%,1133131.6171875,4810.48333582062
959,6013307102,94509,5330,42.73324046,79.0595058,0.0438112,35.15868077,8.683198889,29.20970753,0.319351487,78.34474175,0,0,394.4470062,46.71167792,928.1914488,53.6375,241.0323384,10.49082053,84.6241107,93.06868305,0,0,20.35,68.65349494,0.15,26.67107876,16,96.26207476,0,0,41.65759419,5.086383977,47.56689484,171.45,99.4890329,5.19,57.39030023,23.43,95.82502493,26,74.95570742,10.6,64.13587766,46.1,77.57537688,9.5,83.97969807,28.6,88.09885932,80.99194494,8.401497146,93.50731215,14.4465,74.4465,11.1069,52.2514,22.8518,13.227,0,5.1407,0.6567,5.8724,Contra Costa,Antioch,CalEnviroScreen 4.0 Top 25%,2586063.21484375,8197.86650577853
960,6013314102,94565,6561,42.71174105,78.99646999,0.04320513,32.1468575,8.827566099,33.49097698,0.244129638,69.22215308,0,0,1661.016642,75.35633908,1438.987565,76.575,408.3093444,45.41026602,47.33352072,47.76307498,3.75,34.62112729,20.6,68.98555537,0.13,22.36929186,9,77.29945401,0.7,24.83390607,46.87101128,5.722941167,61.85438706,135.71,97.88135593,4.74,45.0603028,20.32,88.4222333,29.8,79.86585675,14.3,75.53119502,32.9,58.50502513,5.7,53.8912025,20.8,66.07097592,71.9470742,7.463250067,82.70297529,13.184,75.9335,10.8825,53.4979,17.2077,9.9832,0.3048,12.8334,0.7773,5.3955,Contra Costa,Pittsburg,CalEnviroScreen 4.0 Top 25%,8967292.6484375,16220.6415631531
961,6013366001,94806,4514,40.5605979,75.95814423,0.03190818,6.384567517,9.00918509,37.57311761,0.079716555,29.74486621,0.019592875,15.93103448,1100.657674,66.004001,564.1224362,25.8375,110.4123824,4.208817285,75.81789789,85.50724638,39.2,93.13176558,4.25,26.61464387,0.245,41.81336863,11,86.95926081,0.9,26.55211913,40.93733974,4.998441051,45.56316117,107.76,94.47906281,6.6,85.0269438,18.28,81.81704885,31.1,81.40976968,24.2,91.5956151,35.2,62.07286432,6.8,65.62988027,16.4,46.02027883,78.2266834,8.114649645,90.60766515,13.6243,77.4036,8.9721,55.2725,7.3327,7.6872,0.5538,19.6278,0,9.5259,Contra Costa,San Pablo,CalEnviroScreen 4.0 Top 25%,1622167.26171875,6534.95191499018
962,6013382000,94804,8159,55.51249698,92.92738275,0.02937227,3.12383323,8.981755334,36.92594897,0.567130064,91.94772869,0,0,1638.343018,75.09377344,2103.833373,88.575,110.4123824,4.208817285,72.02589384,81.48708255,51,96.0806271,32.7,81.76988212,1.485,90.16545334,15,94.56110878,0.2,9.667812142,56.59650758,6.910422334,85.46359676,154.52,99.11515454,6.84,88.23453939,15.67,69.95264207,18.1,61.47810681,5.9,42.80687508,47.8,79.45979899,9,81.68922436,25,80.13941698,77.44106489,8.033155471,89.53605648,15.0876,72.6314,12.2809,26.5964,10.8224,49.1237,0.1348,8.3711,1.0295,3.922,Contra Costa,Richmond,CalEnviroScreen 4.0 Top 25%,3085505.2421875,12201.446836389
963,6013310000,94565,6257,48.62728393,86.28340898,0.0438112,35.15868077,8.685257984,29.25948973,0.152306084,51.76104543,0,0,850.6099855,61.31532883,535.827933,23.65,281.2133123,19.00836768,81.50018293,90.61121613,51.9,96.24860022,33.3,82.31778184,2.535,94.74520185,12,90.1301974,0.5,22.08476518,51.59878048,6.300200848,74.52395769,135.71,97.88135593,5.11,55.3759302,20.32,88.4222333,30.1,80.30878259,13.1,71.67411016,44.3,75.11306533,8.2,76.69182717,14.8,37.47782003,74.40648043,7.718370431,85.86737267,18.4593,74.077,7.4636,58.7662,11.5071,17.4684,0,4.8586,0.3516,7.0481,Contra Costa,Pittsburg,CalEnviroScreen 4.0 Top 25%,3184640.41796875,11751.5075900158
964,6013309000,94565,3546,46.04423303,83.29551185,0.04435661,37.57311761,8.724056076,30.69072806,0.167020061,55.50715619,0,0,1331.613363,70.50512628,425.0042322,15.7125,281.2133123,19.00836768,38.19442011,34.53056081,87.7,98.89884285,55.8,91.63207704,10.07,99.54996691,21,98.71902562,9,88.9347079,53.80960441,6.57014201,79.83820784,102.42,93.22033898,7.45,93.50782653,16.14,72.18344965,9.5,40.06580613,1.4,10.44796319,30.6,54.78643216,13,94.31285789,16.1,44.46134347,67.55937614,7.008103167,76.65153807,13.8748,70.4456,15.6796,33.1923,25.6627,25.0423,0,10.6881,0,5.4146,Contra Costa,Pittsburg,CalEnviroScreen 4.0 Top 25%,30403634.5625,29598.1799823701
965,6013305000,94509,6561,55.2995482,92.73827534,0.04435661,37.57311761,8.685952828,29.30927194,0.194508503,61.02053516,0,0,1441.063314,72.20555139,653.5066128,32.4,241.1033056,10.65317847,79.80462115,89.04851922,12,68.94363568,70,94.28856052,1.1,86.41958968,19,98.06803864,0.2,9.667812142,51.51002359,6.289363649,74.26260112,162.41,99.37686939,6.59,84.84731845,22.24,93.78115653,21.9,68.03340926,13.7,73.36581405,57.4,89.51005025,15.1,96.88964081,18.5,56.4765526,84.76177076,8.792550612,96.4573878,18.5947,74.2265,7.1788,43.027,25.5754,18.8234,0.945,9.3278,0,2.3015,Contra Costa,Antioch,CalEnviroScreen 4.0 Top 25%,15332249.53125,22613.5474932776
966,6013365002,94801,5590,60.67523896,96.14220877,0.03190818,6.384567517,9.145972972,39.9253267,0.197963941,61.6925949,0.093740687,25.51724138,1790.486654,76.88172043,595.5620602,28.0875,110.4123824,4.208817285,71.64944506,80.97038437,89.25,99.02948862,39.25,85.62178316,13.925,99.77498345,12,90.1301974,17.95,97.38831615,58.43533063,7.134942263,88.6372122,142.68,98.5667996,6.85,88.40133436,16.39,73.4670987,43.5,92.52088079,27.3,94.13993775,44.7,75.7160804,4.8,41.8401874,25.5,81.52091255,81.979672,8.503956545,94.46545638,17.8712,75.1699,6.9589,68.551,4.0429,18.2648,0,6.8336,0.2683,2.0394,Contra Costa,North Richmond,CalEnviroScreen 4.0 Top 25%,7792002.6953125,12512.8367679469
967,6013314104,94565,9278,49.04112144,86.78769541,0.04320513,32.1468575,8.805706927,32.96826385,0.249761095,69.93154947,0,0,2782.920003,83.84596149,1762.104939,83.15,336.1826645,32.67141251,67.25359325,75.52614997,0.5,7.708100037,10.5,48.48082351,0.675,77.45863666,9,77.29945401,0.7,24.83390607,49.90541092,6.09344076,70.14312383,135.71,97.88135593,5.69,68.70669746,20.32,88.4222333,37.1,87.370286,19.6,85.96562458,32.2,57.29899497,5.8,55.0234253,20.6,65.18377693,77.58592523,8.048182196,89.68734241,14.6691,76.1479,9.183,65.3374,9.8189,10.8105,0.7653,9.2046,0,4.0634,Contra Costa,Bay Point,CalEnviroScreen 4.0 Top 25%,3728405.36328125,9809.32003226853
968,6013314103,94565,5629,40.17170299,75.26475038,0.04259906,29.89421282,8.727012859,30.90230243,0.123363175,44.09458619,0,0,7691.156738,95.94898725,618.9909989,29.75,335.0316739,32.49656551,51.78080635,54.05166982,4.5,40.83613289,18,65.31628756,0.625,75.83057578,9,77.29945401,0,0,43.71369035,5.337432909,53.31673927,135.71,97.88135593,2.79,6.889915319,20.32,88.4222333,25.8,74.65198684,19.4,85.73555285,44.7,75.7160804,10.6,88.40447683,24.6,79.06210393,72.55593751,7.526408982,83.4089763,15.7044,78.593,5.7026,60.7035,10.6236,16.1308,0.1066,9.3622,0,3.0734,Contra Costa,Bay Point,CalEnviroScreen 4.0 Top 25%,11678425.5117188,14210.5855933019
969,6013366002,94806,6627,50.62180893,88.46444781,0.03190818,6.384567517,9.142211626,39.83820784,0.38289184,83.77100187,0.196158819,30.93103448,1346.466329,70.63015754,418.2672753,15.3875,110.4123824,4.208817285,72.87331354,82.31884058,54.55,96.67786487,17,63.37373402,0.55,72.58769027,11,86.95926081,2.2,54.84536082,52.75210465,6.441021499,77.4735532,107.76,94.47906281,5.65,67.92404414,18.28,81.81704885,30.6,80.86560364,19.9,86.43930166,41.3,71.09296482,7.9,74.7397189,14.8,37.47782003,75.76490021,7.859282713,87.67019667,15.0445,75.4791,9.4764,68.7792,4.0893,8.9181,0.0905,16.0555,0.6338,1.4335,Contra Costa,San Pablo,CalEnviroScreen 4.0 Top 25%,1654169.08203125,6475.40592439143
970,6013369001,94806,7254,43.87264397,80.66061523,0.03190818,6.384567517,9.081541597,38.92968264,0.84860338,97.16241444,0.234425159,32.51724138,1437.075318,72.16804201,1331.891912,73.2625,110.4123824,4.208817285,61.08022123,67.28418399,0,0,13.5,55.25485638,1.075,86.12839179,2,23.87652247,0.2,9.667812142,44.32162629,5.411661767,54.97199751,85.63,87.94865404,6.15,78.21401078,14.4,62.83649053,30.8,81.14401417,24.3,91.70388415,45.3,76.62060302,6.6,63.41749089,28.1,86.98352345,78.15347746,8.10705581,90.50680787,13.3857,69.2583,17.3559,47.491,11.9107,12.6551,0,25.6824,0.0276,2.2333,Contra Costa,San Pablo,CalEnviroScreen 4.0 Top 25%,2639137.609375,8784.72201800729
971,6013381000,94804,6521,49.70165234,87.55673222,0.02937227,3.12383323,9.024962822,37.88425638,0.530468144,90.93963908,0,0,1975.833293,78.98224556,1237.646061,70.1375,110.4123824,4.208817285,78.42123423,87.86389414,38.7,92.9264651,12.85,53.49493608,0.355,56.69093316,11,86.95926081,0,0,50.43312182,6.157874156,71.48724331,129.14,97.07128614,7.54,94.13651527,13.57,57.75174477,27.3,76.63882561,10.8,64.81255921,52,84.20854271,6.7,64.51067153,22.7,72.97845374,77.80816298,8.071235474,90.05295008,14.2463,77.0894,8.6643,54.0561,6.0113,28.7073,1.2728,5.3979,0.138,4.4165,Contra Costa,Richmond,CalEnviroScreen 4.0 Top 25%,3138539.07421875,8857.81856509101
972,6013379000,94804,7003,55.31690757,92.78870398,0.02937227,3.12383323,8.990824583,37.14996889,1.020261206,98.3074051,0,0,2905.460042,84.44611153,748.040861,40.2375,110.4123824,4.208817285,86.17254815,94.15248897,54.65,96.69652856,31.35,80.74049477,4.84,97.71012574,10,82.96934061,0,0,54.00994306,6.59460332,80.34847542,133.4,97.60717846,8.31,97.57505774,13.67,58.34995015,38.6,88.83826879,12.7,70.52375152,52.8,85.01256281,6,57.24882874,26.8,84.46134347,80.86383993,8.388208492,93.34341906,17.7924,73.6256,8.582,63.9297,3.2415,24.0611,0.1,1.4422,0,7.2255,Contra Costa,Richmond,CalEnviroScreen 4.0 Top 25%,2702675.50390625,8795.94357375472
973,6013377000,94801,7323,54.34622166,91.98184569,0.02937227,3.12383323,9.007575715,37.51088986,0.983515211,98.15805849,0,0,3629.166585,87.40935234,408.0704611,14.6875,110.4123824,4.208817285,75.2190027,84.94013863,44.7,94.77416947,17.25,63.57297028,7.385,98.84844474,11,86.95926081,0,0,50.44687217,6.159553072,71.53702551,156.3,99.18993021,6.95,89.36361304,17.67,79.41176471,34.9,85.18096684,11.4,66.8561375,43.8,74.45979899,12.5,93.29776158,26.7,84.15716096,85.05606725,8.823078723,96.63388805,14.2291,72.6205,13.1503,49.4333,8.8898,20.5653,1.1198,17.9844,0,2.0074,Contra Costa,Richmond,CalEnviroScreen 4.0 Top 25%,2029228.953125,7978.99545835053
974,6013376000,94801,6245,55.87152293,93.16691881,0.03064023,3.83322962,9.032474842,38.04604854,0.901745731,97.57311761,0.00192519,6.586206897,3634.516602,87.47186797,462.8477561,18.175,110.4123824,4.208817285,82.75629987,91.78323882,50.8,96.04329974,29,78.69832309,11.365,99.62938451,11,86.95926081,0.4,14.43298969,54.02401108,6.596321023,80.36092097,157.78,99.26470588,6.65,85.77110598,17.85,80.18444666,39.9,89.86332574,15.8,78.99580457,51.9,84.12060302,7.1,68.40187402,17.8,53.11787072,81.65332423,8.470103674,94.17549168,16.0929,77.9664,5.9408,73.3547,1.7934,12.442,0,11.5132,0,0.8967,Contra Costa,Richmond,CalEnviroScreen 4.0 Top 25%,1972093.0703125,6929.112978329
975,6013375000,94801,4897,49.16226506,86.93898134,0.03064023,3.83322962,9.056934399,38.54387057,1.138886556,98.78033603,0.000646215,4,2481.189982,82.43310828,489.7431912,20.175,110.4123824,4.208817285,88.01374275,95.53875236,7.1,50.55991041,8.7,42.20488129,0.725,79.21906023,10,82.96934061,0,0,45.95630568,5.611255795,59.45239577,146.97,98.74127617,6.28,80.03592507,16.56,74.11515454,38.9,89.14198937,17.5,82.25740966,49.5,81.14321608,8.9,81.01249349,29.4,89.56907478,84.4611443,8.761365877,96.25567322,18.9095,77.1084,3.982,71.554,7.5148,12.4566,0,5.4727,0,3.0018,Contra Costa,Richmond,CalEnviroScreen 4.0 Top 25%,1051678.41796875,4261.75546129186
976,6013373000,94801,4468,40.14816239,75.20171457,0.03064023,3.83322962,9.153314907,39.98755445,0.777843824,96.47790915,0.004017089,8.965517241,2247.209961,81.19529882,792.1810124,43.65,110.4123824,4.208817285,90.99887836,97.46691871,10.35,61.83277342,21.6,70.44662129,4.23,97.27332892,1,12.45275094,0.4,14.43298969,48.41133472,5.911014354,66.30989421,102.33,93.20787637,4.97,51.48832435,12,46.16151545,49,95.95039231,10.8,64.81255921,47.6,79.1959799,5.2,46.99375325,17.1,49.72116603,65.47700443,6.792093538,73.72667675,17.7708,69.6956,12.5336,76.7234,3.0662,10.0269,0.9176,9.0421,0,0.2238,Contra Costa,Richmond,CalEnviroScreen 4.0 Top 25%,1331579.65625,5680.62223563759
977,6013364002,94806,5531,33.52210256,65.02773575,0.03190818,6.384567517,8.992225299,37.22464219,0.251926388,70.29247044,0,0,762.9686482,59.71492873,1872.043176,85.125,110.4123824,4.208817285,46.93034888,47.08254568,9,58.17469205,9.75,45.09380707,0.75,80.18530774,9,77.29945401,0,0,43.21963171,5.277108447,52.20908525,88.75,89.23230309,6.1,77.18758019,15.33,68.46959123,16.2,58.14983548,7.6,51.50899986,27.2,48.91959799,2.3,8.69338886,17.9,53.62484157,61.23791213,6.352361884,67.52395361,10.9926,76.5323,12.4751,41.8731,20.358,14.3193,0.1446,18.7669,0,4.5381,Contra Costa,Tara Hills,CalEnviroScreen 3.0 Disadvantaged Communities Only,3238055.79296875,10057.9364859309
978,6013392200,94806,11304,47.23776335,84.70751387,0.03304924,7.517112632,8.993569614,37.23708774,0.189187477,60.0497822,0.003946228,8.896551724,776.2843222,59.95248812,576.5419967,26.575,110.4123824,4.208817285,59.35035065,64.90233144,67.4,97.90966779,21,69.58326415,1.36,89.3712773,11,86.95926081,18,97.64032073,51.87585032,6.334031019,75.33291848,103.2,93.38235294,6.65,85.77110598,17.59,78.93818544,18.9,62.85750443,10.5,63.68926783,20.7,35.75376884,5.7,53.8912025,22.6,72.5982256,71.89427098,7.457772657,82.65254665,13.0219,74.1065,12.8715,43.9137,16.3836,16.8613,0.2831,18.6394,0.1504,3.7686,Contra Costa,Richmond,CalEnviroScreen 4.0 Top 25%,20509781.9921875,27169.4179593853
979,6013368001,94806,4817,47.92651937,85.35047907,0.03190818,6.384567517,9.153314907,39.98755445,0.577917798,92.28375856,0.155421111,29.17241379,1957.313314,78.84471118,754.1289893,40.775,110.4123824,4.208817285,76.20505298,85.87271582,8,53.43411721,18.75,66.44529304,2.71,95.31436135,2,23.87652247,1.2,37.57159221,49.9035873,6.093218097,70.10578718,101.07,92.94616152,4.62,41.72440339,16.71,74.88783649,44.6,93.35611238,20.8,87.61672757,47.2,78.76884422,7.5,71.66840187,24.1,77.5792142,75.82533026,7.865551274,87.78366112,10.3799,82.6656,6.9545,80.2159,6.83,4.235,0,4.7125,0,4.0066,Contra Costa,San Pablo,CalEnviroScreen 4.0 Top 25%,1240095.828125,4710.19225682322
980,6013368002,94806,3782,44.46295859,81.3792234,0.03190818,6.384567517,9.173241749,40.28624767,0.358473734,81.92906036,0.316831569,34.4137931,1643.476685,75.18129532,475.1955506,19.05,110.4123824,4.208817285,71.45897071,80.79395085,16.9,77.77155655,18.75,66.44529304,1.33,89.15949702,11,86.95926081,2.7,60.11454754,53.88398801,6.579224233,80.03733665,102.27,93.19541376,4.39,35.60431101,17.05,76.40827517,31.8,82.18172615,12.4,69.79293544,32.2,57.29899497,4.3,35.02082249,20.6,65.18377693,65.14915892,6.758085302,73.197176,12.4008,82.5754,5.0238,73.1095,3.9133,11.449,0.5024,8.2496,0.7668,2.0095,Contra Costa,San Pablo,CalEnviroScreen 4.0 Top 25%,1064886.0078125,5053.12757203182
981,6013380000,94804,5931,39.89139935,74.81089259,0.02937227,3.12383323,8.984607609,36.98817673,0.746909279,96.01742377,0,0,1784.930013,76.80670168,1181.281932,67.975,110.4123824,4.208817285,30.95188969,25.10396975,144,99.77603583,52.75,90.83513199,5.045,97.80277962,14,93.36413272,0,0,51.30386555,6.264191793,73.59054138,158.82,99.32701894,5.09,54.84988453,16.06,71.77218345,7.6,32.62465199,5.9,42.80687508,28.3,51.09296482,8.3,77.09526288,14.1,33.7008872,61.39024535,6.36816379,67.83913263,11.6506,74.9789,13.3704,23.0653,27.449,23.5879,0.4552,18.1925,0.9779,6.2721,Contra Costa,Richmond,CalEnviroScreen 3.0 Disadvantaged Communities Only,9728132.3125,17241.4761965283
982,6013358000,94572,6285,49.33622996,87.2415532,0.03521715,11.56191661,8.85589441,34.15059116,0.305339305,77.00062228,0,0,2106.280029,80.24506127,1752.941985,82.9375,110.4123824,4.208817285,75.45276831,85.15437933,22.5,84.21052632,37,84.34335049,3.295,96.62475182,10,82.96934061,1,35.71592211,56.86250008,6.942899966,85.98630989,100.6,92.82153539,6.68,86.15601745,16.64,74.36440678,14.3,53.87243736,3.5,28.04168358,34.4,60.79145729,7,67.47787611,17.7,52.61089987,68.50309536,7.105997523,78.10136157,16.2132,72.315,11.4718,32.0286,24.3278,18.2339,0,17.3111,1.3683,6.7303,Contra Costa,Rodeo,CalEnviroScreen 4.0 Top 25%,15235697.9335938,18106.0634268002
983,6013336201,94520,4056,41.30356867,77.08018154,0.03892377,17.64779091,8.845924874,33.97635345,0.50728757,90.23024269,0.99234375,42.82758621,934.3083293,62.65316329,3167.539218,96.575,255.4731237,12.35169227,81.979928,91.03969754,9,58.17469205,9.5,44.82815872,0.385,59.78821972,1,12.45275094,0,0,48.95804863,5.977768013,67.62912259,98.8,92.2108674,3.8,22.08108802,17.03,76.38334995,24.6,72.51328778,14.2,75.19285424,34.7,61.28140704,8.1,76.05413847,20.1,63.25728771,66.60911508,6.909530209,75.2899647,14.7436,69.8225,15.4339,48.8412,23.57,5.7446,0.1972,17.0611,0,4.5858,Contra Costa,Concord,CalEnviroScreen 4.0 Top 25%,2013450.6640625,8165.30678850221
984,6013327000,94520,7430,43.61185052,80.26979324,0.03892377,17.64779091,8.842408502,33.85189795,0.324484765,78.85500933,0.087063122,24.72413793,1132.501689,66.84171043,2997.02076,95.85,255.4731237,12.35169227,70.50604083,79.81096408,26.75,87.21537887,58.75,92.36261,1.66,91.3170086,2,23.87652247,0.5,22.08476518,55.28485258,6.750269519,82.99937772,86,88.03589232,6.41,82.28124198,15.19,67.48504487,16.4,58.50417616,7.1,49.0864799,23.7,42.11055276,4.9,43.0895367,14.1,33.7008872,62.2828598,6.460756921,69.15027736,11.1844,73.607,15.2086,38.4388,42.3688,0.821,0.5922,10.7806,0.4172,6.5814,Contra Costa,Unincorporated Contra Costa County area,CalEnviroScreen 4.0 Top 25%,13354398.6171875,17510.4231107851
985,6013306003,94509,5193,41.01813515,76.68935956,0.0438112,35.15868077,8.738928229,31.27566895,0.221000774,65.67517113,0.00188078,6.517241379,280.5746664,40.52263066,691.1693811,35.3125,241.0600574,10.6406894,83.3929983,92.2747322,3.7,34.47181784,50.75,90.38685041,0.31,51.72733289,13,91.87316254,0,0,44.34538712,5.414562959,55.00933416,171.45,99.4890329,5.66,68.14216064,23.43,95.82502493,22.7,69.43811693,14.6,76.32967925,23.3,41.24371859,3.3,21.1087975,26.2,83.07984791,73.02938576,7.575520954,84.0519415,11.9777,73.5606,14.4618,46.7167,33.5259,8.4729,1.2324,5.103,0,4.949,Contra Costa,Antioch,CalEnviroScreen 4.0 Top 25%,2887697.1640625,8660.68953994826
986,6013320001,94553,3671,37.68040536,71.59606657,0.03716809,14.92221531,8.79823489,32.81891724,0.347616096,80.92097075,4.331903148,53.34482759,4201.526693,90.18504626,1897.200621,85.5125,253.7911458,11.90208568,70.29230983,79.53371141,13.6,72.52706234,24.7,74.049477,2.87,95.73792191,0,0,16.5,96.81557847,60.0370255,7.330508888,90.96453018,58.45,67.32303091,5.33,60.57223505,12.3,48.91575274,14.9,55.13793976,5.2,38.61144945,20,34.20854271,3.3,21.1087975,17.5,51.77439797,49.55261586,5.140216857,49.59657085,12.9665,77.8262,9.2073,38.7088,45.6824,0.2452,0,8.3084,2.7513,4.304,Contra Costa,Unincorporated Contra Costa County area,CalEnviroScreen 3.0 Disadvantaged Communities Only,27291852.9570312,24663.7115191991
987,6013315000,94520,3862,40.36305877,75.59253656,0.04042468,21.00808961,8.669297339,28.7367766,0.172140882,56.81393902,0,0,2483.81665,82.45811453,2352.270923,91.0875,368.7503653,38.32896216,29.37817798,23.1758034,46.75,95.18477044,70.1,94.30516354,1.3,88.90800794,11,86.95926081,3,63.66552119,57.06894704,6.968107098,86.34723086,118.62,95.71286142,3.57,17.68026687,18.2,81.34346959,8.4,35.87699317,4.4,33.94234673,25.6,45.52763819,6,57.24882874,19.6,61.25475285,55.84115561,5.792542824,59.21583459,9.9171,79.6737,10.4091,25.5826,37.8819,13.1797,3.159,14.8887,2.0456,3.2626,Contra Costa,Unincorporated Contra Costa County area,CalEnviroScreen 4.0 Top 25%,76626974.7265625,40611.9100961858
988,6013314200,94565,7748,46.36764405,83.74936964,0.04192559,26.69570629,8.806292078,33.0056005,0.109525633,40.26135657,0,0,2007.413371,79.30732683,409.711349,14.8625,336.121609,32.65892344,79.63875076,88.94770006,10,61.38484509,12.25,52.41573966,0.2,35.6187955,9,77.29945401,0,0,41.42618176,5.058128564,46.9695084,135.71,97.88135593,7.06,90.49268668,20.32,88.4222333,40.2,90.15439129,22.5,89.71444038,55.9,88.09045226,9.8,85.48932847,21.5,68.93536122,88.37111002,9.166956406,98.58799798,15.5911,76.936,7.4729,79.7496,10.7899,0.6324,0.1162,5.5111,1.4197,1.7811,Contra Costa,Unincorporated Contra Costa County area,CalEnviroScreen 4.0 Top 25%,16113566.7265625,18011.0473813816
989,6013313102,94565,4595,36.88637922,70.37317196,0.04435661,37.57311761,8.502253279,22.85003111,0.207925394,63.5594275,0,0,655.2443441,56.8392098,777.5331245,42.55,280.8904518,18.89596603,33.20255734,28.20415879,8.4,53.88204554,30.9,80.39183131,0.2,35.6187955,3,33.15833683,1,35.71592211,38.45712132,4.695606875,38.75544493,130.51,97.32053838,9.24,98.93507827,19.49,85.79262213,15,55.34042015,2.3,18.10799838,36.3,63.64321608,16.5,98.02186361,17.6,52.09125475,75.72851509,7.855508395,87.58194655,13.2318,74.6028,12.1654,36.0827,15.1034,28.9445,0,13.6888,1.8498,4.3308,Contra Costa,Pittsburg,CalEnviroScreen 3.0 Disadvantaged Communities Only,3219197.484375,7080.55775140204
990,6013313101,94565,7178,42.44106525,78.60564801,0.0438112,35.15868077,8.763733447,31.79838208,0.256105441,71.03920348,0,0,677.9920146,57.5643911,865.2033495,48.8375,281.2133123,19.00836768,49.52927745,50.97668557,3.95,34.90108249,35,83.21434501,0.45,65.91661152,3,33.15833683,0.5,22.08476518,42.15027696,5.146540444,48.99813317,135.71,97.88135593,5.58,66.2817552,20.32,88.4222333,27.2,76.48696533,8.8,56.85478414,41.4,71.21859296,10.6,88.40447683,25.3,81.03929024,79.49796836,8.246523215,92.1079173,13.1374,70.2563,16.6063,44.9429,24.1989,12.3154,0.1532,11.7581,0,6.6314,Contra Costa,Pittsburg,CalEnviroScreen 4.0 Top 25%,5816248.7578125,10236.3001228125
